rxcui,drug_name,tty,production,prev_final,new_final,fix_source,confidence,changed_this_pass
1307984,12 HR dextromethorphan hydrobromide 30 MG / guaifenesin 800 MG Extended Release Oral Tablet,SCD,R05FB02,R05FB02,R05FB02,unchanged,n/a,no
1312422,simvastatin 20 MG / sitagliptin 50 MG Oral Tablet [Juvisync],SBD,A10BH51,A10BH51,A10BH51,unchanged,n/a,no
1356500,benzocaine 50 MG/ML / phenol 13.5 MG/ML Topical Solution [Stingeze],SBD,C05AD03|D04AB04|D08AE03|R02AD01,C05AD03|C05BB05|D04AB04|D08AE03,C05AD03|C05BB05|D04AB04|D08AE03,llm-KEEP_CURRENT,MED,no
1359557,nitroglycerin 0.6 MG/HR Transdermal System [Transderm Nitro],SBD,C01DA02|C05AE01,C01DA02|C05AE01,C01DA02|C05AE01,unchanged,n/a,no
1360043,testosterone 0.25 MG/HR Transdermal System [Testoderm],SBD,G03BA03,G03BA03,G03BA03,unchanged,n/a,no
1362055,"5 ML heparin sodium, porcine 10 UNT/ML Prefilled Syringe",SCD,B01AB01,B01AB01,B01AB01,unchanged,n/a,no
1364854,ascorbic acid 60 MG / cholecalciferol 0.01 MG / folic acid 0.3 MG / niacin 13.5 MG / riboflavin 1.2 MG / sodium fluoride 1.1 MG / thiamine 1.05 MG / vitamin A 0.75 MG / vitamin B12 0.0045 MG / vitamin B6 1.05 MG / vitamin E 6.75 MG Chewable Tablet,SCD,A11CA01|A11DA01|A11GA01|A11HA03|A11HA04|B03BA01|B03BB01,A11AA,A11AA,llm-KEEP_CURRENT,HIGH,no
1371298,benzocaine 180 MG/ML Mucous Membrane Topical Solution [Topicale],SBD,C05AD03|D04AB04|D08AJ01|D08AJ08|R02AA16|R02AD01,N01BA05,N01BA05,atcprod-confirmed,HIGH,no
1372307,salicylic acid 10 MG/ML Medicated Liquid Soap [Clearasil Daily Clear Refreshing],SBD,D01AE12|N02BA04,D01AE12,D01AE12,llm-KEEP_CURRENT,MED,no
1373244,ivermectin 0.8 MG/ML Oral Solution [Privermectin],SBD,D11AX22|P02CF01,P02CF01,P02CF01,llm-KEEP_CURRENT,HIGH,no
1422891,dextromethorphan hydrobromide 2 MG/ML / guaifenesin 5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,SCD,R01BA02|R05CA03|R05DA09,R01BA02|R05CA03|R05DA09,R01BA02|R05CA03|R05DA09,unchanged,n/a,no
1423328,benzalkonium chloride 1 MG/ML / lidocaine hydrochloride 24 MG/ML Topical Spray [Allercaine],SBD,D04AB01|D08AJ01|D08AJ08|N01BB02|R02AA16|R02AD02,D04AB01|D08AJ01|D08AJ08,D04AB01|D08AJ01|D08AJ08,llm-KEEP_CURRENT,MED,no
1423702,brompheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 2 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,SCD,R05DA09|R06AB01,R05DA09|R06AB01,R05DA09|R06AB01,unchanged,n/a,no
1424037,benzalkonium chloride 1.3 MG/ML / lidocaine 20 MG/ML Topical Cream,SCD,D04AB01|D08AJ01|D08AJ08|N01BB02|R02AA16|R02AD02,C05AD01|D04AB01|D08AJ01|D09AA11,D04AB01|D08AJ01,llm-OTHER,MED,YES
1424365,dextromethorphan hydrobromide 60 MG / guaifenesin 600 MG / pseudoephedrine hydrochloride 30 MG Extended Release Oral Tablet,SCD,R01BA02|R05CA03|R05DA09,R01BA02|R05CA03|R05DA09,R01BA02|R05CA03|R05DA09,unchanged,n/a,no
1425315,acetaminophen 325 MG / chlorpheniramine maleate 6.25 MG / dextromethorphan hydrobromide 15 MG Oral Tablet,SCD,N02BE01|R05DA09|R06AB04,N02BE01|R05DA09|R06AB04,N02BE01|R05DA09|R06AB04,unchanged,n/a,no
1435874,benzoyl peroxide 25 MG/ML Topical Cream [Phisoderm Clear Confidence Spot Treatment],SBD,D10AE01,D10AE01,D10AE01,unchanged,n/a,no
197466,clorazepate dipotassium 7.5 MG Oral Tablet,SCD,N05BA05,N05BA05,N05BA05,unchanged,n/a,no
197660,"estrogens, conjugated (USP) 0.3 MG Oral Tablet",SCD,G03CA57,G03CA57,G03CA57,unchanged,n/a,no
197692,felodipine 2.5 MG Extended Release Oral Tablet,SCD,C08CA02,C08CA02,C08CA02,unchanged,n/a,no
197785,hydrocortisone 25 MG/ML Topical Lotion,SCD,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,D07AA02,D07AA02,atcprod-confirmed,HIGH,no
198089,phenobarbital 60 MG Oral Tablet,SCD,N03AA02,N03AA02,N03AA02,unchanged,n/a,no
1438754,hydrocortisone acetate 5 MG/ML Topical Cream [Gadaderm Hydrocortisone],SBD,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,D07AA02|D07XA01,D07AA02,llm-OTHER,HIGH,YES
1441740,"bazedoxifene 20 MG / estrogens, conjugated (USP) 0.45 MG Oral Tablet [Duavee]",SBD,G03CA57|G03XC02,G03CC07,G03CC07,atcprod-confirmed,HIGH,no
1442085,sulfacetamide sodium 95 MG/ML / sulfur 50 MG/ML Medicated Pad [Avar],SBD,D10AB02,D10AB02|D10AF06,D10AB02|D10AF06,llm-KEEP_CURRENT,MED,no
1482912,posaconazole 100 MG Delayed Release Oral Tablet [Noxafil],SBD,J02AC04,J02AC04,J02AC04,unchanged,n/a,no
1492673,acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet [Lorcet],SBD,N02BE01|R05DA03,N02BE01|R05DA03,N02BE01|R05DA03,unchanged,n/a,no
1493153,acetaminophen 2.71 MG/ML / dextromethorphan hydrobromide 0.0833 MG/ML / guaifenesin 1.67 MG/ML / phenylephrine hydrochloride 0.0417 MG/ML Oral Solution,SCD,N02BE01|R05CA03|R05DA09,N02BE01|R05CA03|R05DA09,N02BE01|R05CA03|R05DA09,unchanged,n/a,no
152697,meloxicam 7.5 MG Oral Tablet [Mobic],SBD,M01AC06,M01AC06,M01AC06,unchanged,n/a,no
153124,letrozole 2.5 MG Oral Tablet [Femara],SBD,L02BG04,L02BG04,L02BG04,unchanged,n/a,no
1537468,chloroxylenol 30 MG/ML Topical Solution [Purklenz],SBD,D08AE05,D08AE05,D08AE05,unchanged,n/a,no
1540974,benzocaine 0.035 MG/MG Topical Ointment,SCD,C05AD03|D04AB04|R02AD01,C05AD03|D04AB04,C05AD03|D04AB04,llm-KEEP_CURRENT,MED,no
1543158,tetracaine hydrochloride 20 MG/ML Topical Cream,SCD,C05AD02|D04AB06|N01BA03|S01HA03,D04AB06,D04AB06,atcprod-confirmed,HIGH,no
1549233,sulfamethoxazole 1.67 MG/ML / trimethoprim 0.333 MG/ML Oral Solution,SCD,J01EA01|J01EC01,J01EA01|J01EC01,J01EA01|J01EC01,unchanged,n/a,no
1425407,ethanol 0.72 ML/ML Topical Spray,SCD,D08AX08|V03AB16|V03AZ01,D08AX08,D08AX08,atcprod-confirmed,HIGH,no
1486140,dextromethorphan hydrobromide 2 MG/ML / guaifenesin 40 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Suspension,SCD,R05CA03|R05DA09,R05CA03|R05DA09,R05CA03|R05DA09,unchanged,n/a,no
1541084,hydrocortisone 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Spray,SCD,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,D07AA02,D07XA01|D04AB07,llm-OTHER,MED,YES
1545918,dimethicone 10 MG/ML Topical Solution,SCD,P03AX05,P03AX05,P03AX05,unchanged,n/a,no
1720763,levoleucovorin 50 MG Injection [Fusilev],SBD,V03AF04,V03AF04,V03AF04,unchanged,n/a,no
1723209,20 ML alfentanil 0.5 MG/ML Injection,SCD,N01AH02,N01AH02,N01AH02,unchanged,n/a,no
1729197,1 ML morphine sulfate 2 MG/ML Cartridge,SCD,N02AA01,N02AA01,N02AA01,unchanged,n/a,no
1731582,1 ML glycopyrrolate 0.2 MG/ML Injection,SCD,A03AB02,A03AB02,A03AB02,unchanged,n/a,no
1732187,100 ML epirubicin hydrochloride 2 MG/ML Injection [Ellence],SBD,L01DB03,L01DB03,L01DB03,unchanged,n/a,no
1734383,500 ML foscarnet sodium 24 MG/ML Injection,SCD,J05AD01,J05AD01,J05AD01,unchanged,n/a,no
1741572,"20 ML albumin human, USP 250 MG/ML Injection [Buminate]",SBD,B05AA01,B05AA01,B05AA01,unchanged,n/a,no
1791499,10 ML idarubicin hydrochloride 1 MG/ML Injection [Idamycin],SBD,L01DB06,L01DB06,L01DB06,unchanged,n/a,no
1808524,camphor 0.03 MG/MG / capsaicin 0.00025 MG/MG / menthol 0.09 MG/MG Topical Gel,SCD,N01BX04,M02AB01,M02AB01,llm-KEEP_CURRENT,MED,no
1855722,benzalkonium chloride 7 MG/ML Medicated Liquid Soap,SCD,D08AJ01|D08AJ08|R02AA16,D08AJ01|D09AA11,D08AJ01,llm-OTHER,MED,YES
1862102,"{60 (insulin, regular, human 12 UNT Inhalation Powder [Afrezza]) / 60 (insulin, regular, human 4 UNT Inhalation Powder [Afrezza]) / 60 (insulin, regular, human 8 UNT Inhalation Powder [Afrezza]) } Pack [Afrezza 180 Titration Pack- 60 (4 UNT), 60 (8 UNT), 60 (12 UNT)]",BPCK,A10AF01,A10AF01,A10AF01,unchanged,n/a,no
1810787,esomeprazole strontium 49.3 MG Delayed Release Oral Capsule,SCD,A02BC05,A02BC05,A02BC05,unchanged,n/a,no
1926946,{21 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Aurovela Fe 1/20 28 Day],BPCK,G03AA05,G03AA05,G03AA05,unchanged,n/a,no
1927693,prasterone 6.5 MG Vaginal Insert [Intrarosa],SBD,A14AA07,G03XX01,G03XX01,atcprod-confirmed,HIGH,no
1928941,glutamine 5000 MG Powder for Oral Solution [Endari],SBD,A16AA03,A16AA03,A16AA03,unchanged,n/a,no
1243284,allantoin 0.01 MG/MG / lidocaine 0.01 MG/MG Topical Ointment,SCD,D04AB01|N01BB02|R02AD02,C05AD01|D04AB01,D04AB01,llm-OTHER,MED,YES
1246901,tolnaftate 10 MG/ML Topical Cream [Footshield Plus],SBD,D01AE18,D01AE18,D01AE18,unchanged,n/a,no
1248741,melatonin 5 MG Disintegrating Oral Tablet,SCD,N05CH01,N05CH01,N05CH01,unchanged,n/a,no
1294572,diphenhydramine hydrochloride 2.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,SCD,R01BA02,R01BA02|R06AA02,R01BA52,llm-OTHER,MED,YES
1300378,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 UNT/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Boostrix]",SBD,J07AF01|J07AM01,J07AJ52,J07AJ52,llm-KEEP_CURRENT,HIGH,no
1302483,citric acid 66 MG/ML / gluconolactone 1.98 MG/ML / magnesium carbonate 33.8 MG/ML Irrigation Solution [Renacidin],SBD,A09AB04,A02AA01|A06AD01|A09AB04,A09AB04,llm-OTHER,MED,YES
1356904,brompheniramine tannate 2.4 MG/ML Extended Release Suspension,SCD,R06AB01,R06AB01,R06AB01,unchanged,n/a,no
1358329,12 HR dextromethorphan hydrobromide 30 MG / guaifenesin 500 MG Extended Release Oral Tablet [Sudal DM],SBD,R05FB02,R05FB02,R05FB02,unchanged,n/a,no
1359384,dexchlorpheniramine maleate 4 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet [Hexafed],SBD,R01BA02|R06AB02,R01BA02|R06AB02,R01BA02|R06AB02,unchanged,n/a,no
1361495,glimepiride 8 MG Oral Tablet,SCD,A10BB12,A10BB12,A10BB12,unchanged,n/a,no
1371036,ethanol 0.04 ML/ML Medicated Liquid Soap,SCD,D08AX08|V03AB16|V03AZ01,D08AX08,D08AX08,llm-KEEP_CURRENT,MED,no
1373011,helium 79.6 % / oxygen 20.4 % Gas for Inhalation,SCD,V03AN01|V03AN03,V03AN01|V03AN03,V03AN01|V03AN03,unchanged,n/a,no
1422107,lidocaine 50 MG/ML Rectal Cream [LMX],SBD,D04AB01|N01BB02|R02AD02,C05AD01,C05AD01,atcprod-confirmed,HIGH,no
1423945,iodine 10 MG/ML Topical Solution [Bovadine],SBD,D08AG03,D08AG03,D08AG03,unchanged,n/a,no
1424358,guaifenesin 250 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet,SCD,R01BA02|R05CA03,R01BA02|R05CA03,R01BA02|R05CA03,unchanged,n/a,no
1425554,salicylic acid 20 MG/ML Medicated Pad [Stridex],SBD,D01AE12|N02BA04,D01AE12,D01AE12,atcprod-confirmed,HIGH,no
1433736,naftifine hydrochloride 0.02 MG/MG Topical Gel [Naftin],SBD,D01AE22,D01AE22,D01AE22,unchanged,n/a,no
197718,flurandrenolide 0.5 MG/ML Topical Cream,SCD,D07AC07,D07AC07,D07AC07,unchanged,n/a,no
197853,ketoconazole 200 MG Oral Tablet,SCD,J02AB02,H02CA03,H02CA03,atcprod-confirmed,HIGH,no
198036,24 HR nifedipine 90 MG Extended Release Oral Tablet,SCD,C08CA05,C08CA05,C08CA05,unchanged,n/a,no
1441407,0.4 ML methotrexate 25 MG/ML Auto-Injector [Otrexup],SBD,L04AX03,L04AX03,L04AX03,unchanged,n/a,no
1487357,gonadorelin 0.05 MG/ML Injectable Solution [Factrel],SBD,H01CA01|V04CM01,H01CA01|V04CM01,H01CA01|V04CM01,unchanged,n/a,no
1493173,prednisolone 50 MG/ML Injectable Solution [Solu-Delta-Cortef],SBD,A07EA01|H02AB06|S01BA04|S03BA02,A01AC04|A07EA01|C05AA04|H02AB06|S03BA02,H02AB06,llm-OTHER,HIGH,YES
153127,indinavir 200 MG Oral Capsule [Crixivan],SBD,J05AE02,J05AE02,J05AE02,unchanged,n/a,no
1534846,ketoconazole 1 MG/ML / phytosphingosine 0.1 MG/ML Topical Solution,SCD,D01AC08|J02AB02,D01AC08,D01AC08,llm-KEEP_CURRENT,HIGH,no
1535921,chlorpheniramine maleate 1 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution [Nasohist],SBD,R06AB04,R06AB04,R06AB04,unchanged,n/a,no
1547668,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler [Arnuity],SBD,R03BA05|R03BA09,R03BA09,R03BA09,atcprod-confirmed,HIGH,no
1552035,elvitegravir 150 MG Oral Tablet [Vitekta],SBD,J05AX11,J05AJ02,J05AJ02,llm-KEEP_CURRENT,HIGH,no
1495080,chlorhexidine gluconate 2 MG/ML Topical Solution,SCD,A01AB03|D08AC02|R02AA05,D08AC02|D09AA12,D08AC02,llm-OTHER,MED,YES
1809517,"100 ML immunoglobulin G, human 100 MG/ML Injection [Privigen]",SBD,J06BA01,J06BA01,J06BA01,unchanged,n/a,no
1809648,"100 ML immunoglobulin G, human 50 MG/ML Injection [Octagam]",SBD,J06BA01,J06BA01,J06BA01,unchanged,n/a,no
1813038,tirofiban 0.25 MG/ML Injection,SCD,B01AC17,B01AC17,B01AC17,unchanged,n/a,no
1945173,glycerin 997 MG/ML Topical Solution,SCD,A06AX01,A06AG04|A06AX01,A06AG04|A06AX01,llm-KEEP_CURRENT,MED,no
1946979,dexbrompheniramine maleate 2 MG / dextromethorphan hydrobromide 20 MG / phenylephrine hydrochloride 10 MG Oral Tablet,SCD,R05DA09|R06AB06,R05DA09|R06AB06,R05DA09|R06AB06,unchanged,n/a,no
197318,albuterol 4 MG Oral Tablet,SCD,R03CC02,R03CC02,R03CC02,unchanged,n/a,no
197436,captopril 25 MG / hydrochlorothiazide 15 MG Oral Tablet,SCD,C09BA01,C09BA01,C09BA01,unchanged,n/a,no
197522,clofibrate 500 MG Oral Capsule,SCD,C10AB01,C10AB01,C10AB01,unchanged,n/a,no
1242056,Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 20 MG/ML Oral Solution [Vicks 44E],SBD,R05FB02,R05FB02,R05FB02,unchanged,n/a,no
1243811,8 HR acetaminophen 650 MG / guaifenesin 600 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet,SCD,N02BE01|R05CA03,N02BE01|R01BA03|R05CA03,R05CA10,llm-OTHER,MED,YES
1248353,{1 (295 ML) (dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution) / 1 (dextromethorphan hydrobromide 1 MG/ML Oral Solution) } Pack,GPCK,R05DA09|R06AA09,R05DA09|R06AA09,R05DA09|R06AA09,unchanged,n/a,no
1300712,lorcaserin hydrochloride 10 MG Oral Tablet [Belviq],SBD,A08AA11,A08AA11,A08AA11,unchanged,n/a,no
1305595,dextromethorphan hydrobromide 30 MG / guaifenesin 600 MG / pseudoephedrine hydrochloride 60 MG Extended Release Oral Tablet,SCD,R01BA02|R05CA03|R05DA09,R01BA02|R05CA03|R05DA09,R01BA02|R05CA03|R05DA09,unchanged,n/a,no
1305890,"fibrinogen, human 106 MG/ML / thrombin, human 6.5 UNT/ML Topical Solution [Artiss]",SBD,B05XA07,B02BB01|B02BC06|B02BD30,B02BC30,llm-OTHER,HIGH,YES
1370219,dextromethorphan hydrobromide 5 MG Oral Lozenge,SCD,R05DA09,R05DA09,R05DA09,unchanged,n/a,no
1422095,atorvastatin 20 MG / ezetimibe 10 MG Oral Tablet [Liptruzet],SBD,C10BA05,C10BA05,C10BA05,unchanged,n/a,no
1425230,dabrafenib 75 MG Oral Capsule [Tafinlar],SBD,L01XE23,L01EC02,L01EC02,atcprod-confirmed,HIGH,no
1432487,lidocaine hydrochloride 20 MG/ML Topical Cream [Xolido],SBD,D04AB01|N01BB02|R02AD02,D04AB01,D04AB01,atcprod-confirmed,HIGH,no
198109,hydrocortisone 5 MG/ML / polymyxin B 10000 UNT/ML Otic Solution,SCD,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,S02AA11|S02BA01|S03AA03,S02AA11|S02BA01,llm-OTHER,MED,YES
150921,thiamine 50 MG Oral Tablet,SCD,A11DA01,A11DA01,A11DA01,unchanged,n/a,no
152944,stavudine 40 MG Oral Capsule [Zerit],SBD,J05AF04,J05AF04,J05AF04,unchanged,n/a,no
1545292,lidocaine hydrochloride 50 MG/ML Topical Spray [Derma Numb],SBD,D04AB01|N01BB02|R02AD02,C05AD01|D04AB01,D04AB01,llm-OTHER,MED,YES
1546177,0.5 ML peginterferon beta-1a 0.188 MG/ML Prefilled Syringe [Plegridy],SBD,L03AB13,L03AB13,L03AB13,unchanged,n/a,no
1591934,acetaminophen 325 MG / caffeine 65 MG Oral Tablet [Excedrin Mild Headache],SBD,N02BE01|N06BC01,N02BE01,N02BE01,atcprod-confirmed,HIGH,no
1592809,ivermectin 0.0187 MG/MG Oral Paste [Iverchoice],SBD,D11AX22|P02CF01,D11AX22|P02CF01,D11AX22|P02CF01,unchanged,n/a,no
1593105,chlorpheniramine maleate 4 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 10 MG Oral Tablet,SCD,R05DA09|R06AB04,R05DA09|R06AB04,R05DA09|R06AB04,unchanged,n/a,no
1593744,cholecalciferol 3775 UNT / folic acid 1 MG Oral Capsule,SCD,A11CC05|B03BB01,B03BB01,B03BB01,atcprod-confirmed,HIGH,no
1599553,edoxaban 30 MG Oral Tablet [Savaysa],SBD,B01AF03,B01AF03,B01AF03,unchanged,n/a,no
1607619,24 HR desvenlafaxine succinate 25 MG Extended Release Oral Tablet [Pristiq],SBD,N06AX23,N06AX23,N06AX23,unchanged,n/a,no
1649401,doxycycline monohydrate 50 MG Oral Capsule,SCD,J01AA02,J01AA02,J01AA02,unchanged,n/a,no
1596030,tobramycin 60 MG/ML Inhalation Solution [Kitabis],SBD,J01GB01|S01AA12,J01GB01,J01GB01,atcprod-confirmed,HIGH,no
1362049,"heparin sodium, porcine 10 UNT/ML Prefilled Syringe",SCD,B01AB01,B01AB01|C05BA03,B01AB01,llm-OTHER,HIGH,YES
1423401,dextromethorphan hydrobromide 20 MG / guaifenesin 800 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet,SCD,R05CA03|R05DA09,R05CA03|R05DA09,R05CA03|R05DA09,unchanged,n/a,no
1425090,glucosamine hydrochloride 750 MG / methylsulfonylmethane 750 MG Oral Tablet,SCD,M01AX05,M01AX05,M01AX05,unchanged,n/a,no
1595449,capsaicin 0.35 MG/ML / menthol 30 MG/ML Topical Cream,SCD,N01BX04,M02AB01,M02AB01,llm-KEEP_CURRENT,MED,no
1809457,"100 ML immunoglobulin G, human 50 MG/ML Injection [Flebogamma]",SBD,J06BA01,J06BA01,J06BA01,unchanged,n/a,no
1866505,30 ML mepivacaine hydrochloride 10 MG/ML Injection [Carbocaine],SBD,N01BB03,N01BB03,N01BB03,unchanged,n/a,no
197547,cyclandelate 400 MG Oral Capsule,SCD,C04AX01,C04AX01,C04AX01,unchanged,n/a,no
1242617,rocuronium bromide 10 MG/ML Injectable Solution [Zemuron],SBD,M03AC09,M03AC09,M03AC09,unchanged,n/a,no
1246306,120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],SBD,R03AK07,R03AK07,R03AK07,unchanged,n/a,no
1251914,24 HR rotigotine 0.0417 MG/HR Transdermal System [Neupro],SBD,N04BC09,N04BC09,N04BC09,unchanged,n/a,no
1297988,ubidecarenone 100 MG/ML Oral Solution,SCD,C01EB09,C01EB09,C01EB09,unchanged,n/a,no
1302433,benzoyl peroxide 53 MG/ML Topical Foam [Benzepro],SBD,D10AE01,D10AE01,D10AE01,unchanged,n/a,no
1313969,acetaminophen 325 MG / chlorpheniramine maleate 2 MG / phenylephrine hydrochloride 5 MG Oral Capsule,SCD,N02BE01|R06AB04,R01BA,R01BA03,atcprod-promote-L4toL5,HIGH,YES
1356580,perampanel 8 MG Oral Tablet [FYCOMPA],SBD,N03AX22,N03AX22,N03AX22,unchanged,n/a,no
1359802,exenatide 0.005 MG/ACTUAT Pen Injector [Byetta],SBD,A10BJ01,A10BJ01,A10BJ01,unchanged,n/a,no
1363394,500 ML hydroxyethyl starch 130-0.4 60 MG/ML Injection [Voluven],SBD,B05AA07,B05AA07,B05AA07,unchanged,n/a,no
1363311,chlorpheniramine maleate 4 MG Oral Tablet [Chlor-Trimeton],SBD,R06AB04,R06AB04,R06AB04,unchanged,n/a,no
1372546,triclosan 3 MG/ML Topical Spray,SCD,D08AE04,D08AE04|D09AA06,D08AE04|D09AA06,llm-KEEP_CURRENT,MED,no
1376078,lactic acid 57 MG/ML Topical Solution,SCD,G01AD01,G01AD01,G01AD01,unchanged,n/a,no
197730,furosemide 10 MG/ML Oral Solution,SCD,C03CA01,C03CA01,C03CA01,unchanged,n/a,no
197903,lovastatin 10 MG Oral Tablet,SCD,C10AA02,C10AA02,C10AA02,unchanged,n/a,no
197930,aspirin 325 MG / meprobamate 200 MG Oral Tablet,SCD,N05BC01,N02BA71,N02BA71,llm-KEEP_CURRENT,HIGH,no
197973,methylprednisolone 8 MG Oral Tablet,SCD,H02AB04,H02AB04,H02AB04,unchanged,n/a,no
197971,methylprednisolone 32 MG Oral Tablet,SCD,H02AB04,H02AB04,H02AB04,unchanged,n/a,no
198004,nadolol 120 MG Oral Tablet,SCD,C07AA12,C07AA12,C07AA12,unchanged,n/a,no
1482908,posaconazole 100 MG Delayed Release Oral Tablet,SCD,J02AC04,J02AC04,J02AC04,unchanged,n/a,no
152414,atenolol 50 MG Oral Tablet [Tenormin],SBD,C07AB03,C07AB03,C07AB03,unchanged,n/a,no
152880,toremifene 60 MG Oral Tablet [Fareston],SBD,L02BA02,L02BA02,L02BA02,unchanged,n/a,no
1540223,clotrimazole 10 MG/ML Topical Solution [Fungazoil],SBD,D01AC01,D01AC01,D01AC01,unchanged,n/a,no
1596780,60 ACTUAT testosterone 12.5 MG/ACTUAT Topical Gel,SCD,G03BA03,G03BA03,G03BA03,unchanged,n/a,no
1601390,palbociclib 125 MG Oral Capsule [Ibrance],SBD,L01XE33,L01EF01,L01EF01,atcprod-confirmed,HIGH,no
1606870,ivacaftor 75 MG Oral Granules [Kalydeco],SBD,R07AX02,R07AX02,R07AX02,unchanged,n/a,no
1607794,deferasirox 360 MG Oral Tablet [Jadenu],SBD,V03AC03,V03AC03,V03AC03,unchanged,n/a,no
1652831,"rabies immune globulin, human 150 UNT/ML Injection",SCD,J06BB05,J06BB05,J06BB05,unchanged,n/a,no
1653144,0.5 ML golimumab 100 MG/ML Auto-Injector [Simponi],SBD,L04AB06,L04AB06,L04AB06,unchanged,n/a,no
1422179,gonadorelin 0.1 MG/ML Injectable Solution [Gonabreed],SBD,H01CA01|V04CM01,H01CA01|V04CM01,H01CA01|V04CM01,unchanged,n/a,no
1484903,{24 (ethinyl estradiol 0.01 MG / norethindrone acetate 1 MG Chewable Tablet) / 2 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (ferrous fumarate 75 MG Oral Tablet) } Pack [Lo Minastrin Fe 28 Day],BPCK,G03CA01,B03AA02|G03AC01|G03CA01|G03DC02|L02AA03,G03AA05|B03AA02,llm-OTHER,HIGH,YES
1593731,sotalol hydrochloride 5 MG/ML Oral Solution [Sotylize],SBD,C07AA07,C07AA07,C07AA07,unchanged,n/a,no
1597570,buprenorphine 11.4 MG / naloxone 2.9 MG Sublingual Tablet [Zubsolv],SBD,N07BC51,N07BC51,N07BC51,unchanged,n/a,no
1600602,levonorgestrel 1.5 MG Oral Tablet [EContra],SBD,G03AC03,G03AC03,G03AC03,unchanged,n/a,no
1243364,calcium carbonate 1250 MG / cholecalciferol 600 UNT Chewable Tablet [Os-Cal 500 with D],SBD,A11CC05,A12AX,A12AX,llm-KEEP_CURRENT,HIGH,no
1249623,acetaminophen 300 MG / butalbital 50 MG Oral Tablet [Orbivan CF],SBD,N02BE01,N02BE01,N02BE01,unchanged,n/a,no
1297544,carbetapentane tannate 6 MG/ML / diphenhydramine tannate 5 MG/ML Extended Release Suspension [Dytan-AT],SBD,R05DB05,R05DB05|R06AA02,R05DB05|R06AA02,llm-KEEP_CURRENT,MED,no
1492671,acetaminophen 325 MG / hydrocodone bitartrate 10 MG Oral Tablet [Lorcet],SBD,N02BE01|R05DA03,N02BE01|R05DA03,N02BE01|R05DA03,unchanged,n/a,no
1595035,1.7 ML articaine hydrochloride 40 MG/ML / epinephrine 0.01 MG/ML Cartridge,SCD,N01BB08,N01BB08,N01BB08,unchanged,n/a,no
1537325,guaifenesin 40 MG/ML Oral Solution [Refenesen],SBD,R05CA03,R05CA03,R05CA03,unchanged,n/a,no
1597074,60 ACTUAT testosterone 12.5 MG/ACTUAT Topical Gel [Androgel],SBD,G03BA03,G03BA03,G03BA03,unchanged,n/a,no
1599809,zinc oxide 200 MG/ML Medicated Pad,SCD,C05AX04,C05AX04,C05AX04,unchanged,n/a,no
1605088,isotretinoin 30 MG Oral Capsule [Zenatane],SBD,D10BA01,D10BA01,D10BA01,unchanged,n/a,no
1653243,1 ML secukinumab 150 MG/ML Auto-Injector [Cosentyx],SBD,L04AC10,L04AC10,L04AC10,unchanged,n/a,no
1944262,simvastatin 4 MG/ML Oral Suspension [Flolipid],SBD,C10AA01,C10AA01,C10AA01,unchanged,n/a,no
642338,calcium carbonate 550 MG / magnesium hydroxide 110 MG Chewable Tablet [Rolaids Reformulated Aug 2006],SBD,A02AA04|A12AA04,A02AD01,A02AD01,llm-KEEP_CURRENT,HIGH,no
